Date;;year;month;Urals;Exchange;day;Base;interv_fact;neftegas;urals_b;urals_b2
21.09.2017;20179;2017;9;56.48;58.129;686;40;64.6;0;51.42353855;44.944
22.09.2017;20179;2017;9;56.91;58.2242;687;40;64.6;0;51.72160418;45.073
25.09.2017;20179;2017;9;58.17;58.2242;688;40;64.6;0;52.59500579;45.451
26.09.2017;20179;2017;9;58.52;57.566;689;40;64.6;0;52.83761735;45.556
27.09.2017;20179;2017;9;57.49;57.5186;690;40;64.6;0;52.12364619;45.247
28.09.2017;20179;2017;9;57.55;58.0102;691;40;64.6;0;52.16523675;45.265
29.09.2017;20179;2017;9;56.27;58.4255;692;40;64.6;0;51.27797162;44.881
02.10.2017;201710;2017;10;55.07;58.4255;693;40;76.7;0;50.32468374;44.521
03.10.2017;201710;2017;10;55.92;57.8134;694;40;76.7;0;50.90703153;44.776
04.10.2017;201710;2017;10;55.7;57.9375;695;40;76.7;0;50.75630622;44.71
05.10.2017;201710;2017;10;56.99;57.7832;696;40;76.7;0;51.64010463;45.097
06.10.2017;201710;2017;10;55.4;57.5811;697;40;76.7;0;50.55077171;44.62
09.10.2017;201710;2017;10;55.19;57.5811;698;40;76.7;0;50.40689755;44.557
10.10.2017;201710;2017;10;56.52;58.3151;699;40;76.7;0;51.31810056;44.956
11.10.2017;201710;2017;10;55.88;58.0713;700;40;76.7;0;50.87962693;44.764
12.10.2017;201710;2017;10;55.71;57.921;701;40;76.7;0;50.76315737;44.713
13.10.2017;201710;2017;10;56.36;57.6869;702;40;76.7;0;51.20848215;44.908
16.10.2017;201710;2017;10;56.99;57.6869;703;40;76.7;0;51.64010463;45.097
17.10.2017;201710;2017;10;56.98;57.0861;704;40;76.7;0;51.63325348;45.094
18.10.2017;201710;2017;10;57.2;57.3392;705;40;76.7;0;51.78397879;45.16
19.10.2017;201710;2017;10;56.97;57.2721;706;40;76.7;0;51.62640233;45.091
20.10.2017;201710;2017;10;56.99;57.5706;707;40;76.7;0;51.64010463;45.097
23.10.2017;201710;2017;10;57.04;57.5706;708;40;76.7;0;51.67436038;45.112
24.10.2017;201710;2017;10;57.19;57.4706;709;40;76.7;0;51.77712764;45.157
25.10.2017;201710;2017;10;57.95;57.5852;710;40;76.7;0;52.29781507;45.385
26.10.2017;201710;2017;10;58.3;57.614;711;40;76.7;0;52.53760534;45.49
27.10.2017;201710;2017;10;59.75;57.7643;712;40;76.7;0;53.53102215;45.925
30.10.2017;201710;2017;10;60.25;57.7643;713;40;76.7;0;53.87357968;46.075
31.10.2017;201710;2017;10;61.15;57.8716;714;40;76.7;0;54.49018322;46.345
01.11.2017;201711;2017;11;60.78;58.1179;715;40;110.4;0;53.46998188;46.234
02.11.2017;201711;2017;11;60.59;58.1557;716;40;110.4;0;53.34682036;46.177
03.11.2017;201711;2017;11;61.42;58.0869;717;40;110.4;0;53.88484177;46.426
06.11.2017;201711;2017;11;64.27;58.0869;718;40;110.4;0;55.73226469;47.281
07.11.2017;201711;2017;11;64.36;58.0869;719;40;110.4;0;55.79060436;47.308
08.11.2017;201711;2017;11;63.96;58.4557;720;40;110.4;0;55.53131694;47.188
09.11.2017;201711;2017;11;64.49;59.248;721;40;110.4;0;55.87487278;47.347
10.11.2017;201711;2017;11;64.35;59.2527;722;40;110.4;0;55.78412218;47.305
13.11.2017;201711;2017;11;62.94;59.2527;723;40;110.4;0;54.870134;46.882
14.11.2017;201711;2017;11;60.91;59.1823;724;40;110.4;0;53.5542503;46.273
15.11.2017;201711;2017;11;61.25;59.6207;725;40;110.4;0;53.77464461;46.375
16.11.2017;201711;2017;11;61.18;60.249;726;40;110.4;0;53.72926931;46.354
17.11.2017;201711;2017;11;61.73;59.9898;727;40;110.4;0;54.08578953;46.519
20.11.2017;201711;2017;11;61.34;59.9898;728;40;110.4;0;53.83298428;46.402
21.11.2017;201711;2017;11;62.28;59.2746;729;40;110.4;0;54.44230974;46.684
22.11.2017;201711;2017;11;62.92;59.4604;730;40;110.4;0;54.85716962;46.876
23.11.2017;201711;2017;11;63.27;59.0061;731;40;110.4;0;55.08404612;46.981
24.11.2017;201711;2017;11;63.58;58.4622;732;40;110.4;0;55.28499388;47.074
27.11.2017;201711;2017;11;63.25;58.4622;733;40;110.4;0;55.07108175;46.975
28.11.2017;201711;2017;11;63.36;58.2773;734;40;110.4;0;55.14238579;47.008
29.11.2017;201711;2017;11;63.54;58.4125;735;40;110.4;0;55.25906514;47.062
30.11.2017;201711;2017;11;63.33;58.3311;736;40;110.4;0;55.12293924;46.999
01.12.2017;201712;2017;12;63.97;58.5814;737;40;232;0;44.56142206;47.191
04.12.2017;201712;2017;12;62.85;58.5814;738;40;232;0;44.34828929;46.855
05.12.2017;201712;2017;12;62.85;58.9911;739;40;232;0;44.34828929;46.855
06.12.2017;201712;2017;12;61.65;58.6924;740;40;232;0;44.11993274;46.495
07.12.2017;201712;2017;12;61.77;58.9281;741;40;232;0;44.14276839;46.531
08.12.2017;201712;2017;12;63.26;59.2948;742;40;232;0;44.42631111;46.978
11.12.2017;201712;2017;12;65.02;59.2948;743;40;232;0;44.76123404;47.506
12.12.2017;201712;2017;12;64.36;59.2348;744;40;232;0;44.63563794;47.308
13.12.2017;201712;2017;12;63.06;58.837;745;40;232;0;44.38825168;46.918
14.12.2017;201712;2017;12;63.12;59.1446;746;40;232;0;44.39966951;46.936
15.12.2017;201712;2017;12;63.21;58.7082;747;40;232;0;44.41679625;46.963
18.12.2017;201712;2017;12;63.85;58.7082;748;40;232;0;44.53858641;47.155
19.12.2017;201712;2017;12;63.09;58.694;749;40;232;0;44.3939606;46.927
20.12.2017;201712;2017;12;63.83;58.6117;750;40;232;0;44.53478047;47.149
21.12.2017;201712;2017;12;64.39;58.717;751;40;232;0;44.64134686;47.317
22.12.2017;201712;2017;12;64.36;58.5596;752;40;232;0;44.63563794;47.308
27.12.2017;201712;2017;12;66.03;57.7343;753;40;232;0;44.95343414;47.809
28.12.2017;201712;2017;12;66.14;57.4544;754;40;232;0;44.97436682;47.842
29.12.2017;201712;2017;12;66.73;57.6291;755;40;232;0;45.08664213;48.019
02.01.2018;20181;2018;1;66.65;57.6291;756;40.8;181.2;0;55.82990778;48.555
03.01.2018;20181;2018;1;67.85;57.6291;757;40.8;181.2;0;56.5276211;48.915
04.01.2018;20181;2018;1;68.73;57.6291;758;40.8;181.2;0;57.03927754;49.179
05.01.2018;20181;2018;1;68.01;57.6291;759;40.8;181.2;0;56.62064954;48.963
08.01.2018;20181;2018;1;68.48;57.6291;760;40.8;181.2;0;56.89392059;49.104
09.01.2018;20181;2018;1;69.23;57.6291;761;40.8;181.2;0;57.32999142;49.329
10.01.2018;20181;2018;1;69.84;57.0463;762;40.8;181.2;0;57.68466236;49.512
11.01.2018;20181;2018;1;70.31;56.8734;763;40.8;181.2;0;57.95793341;49.653
12.01.2018;20181;2018;1;69.59;56.9957;764;40.8;181.2;0;57.53930542;49.437
15.01.2018;20181;2018;1;70.26;56.9957;765;40.8;181.2;0;57.92886202;49.638
16.01.2018;20181;2018;1;69.35;56.3569;766;40.8;181.2;0;57.39976275;49.365
17.01.2018;20181;2018;1;69.14;56.3878;767;40.8;181.2;0;57.27766292;49.302
18.01.2018;20181;2018;1;69.43;56.5925;768;40.8;181.2;0;57.44627697;49.389
19.01.2018;20181;2018;1;67.91;56.7597;769;40.8;181.2;0;56.56250677;48.933
22.01.2018;20181;2018;1;68.67;56.7597;770;40.8;181.2;0;57.00439187;49.161
23.01.2018;20181;2018;1;68.71;56.6261;771;40.8;181.2;0;57.02764898;49.173
24.01.2018;20181;2018;1;68.81;56.4115;772;40.8;181.2;0;57.08579176;49.203
25.01.2018;20181;2018;1;69.98;56.3888;773;40.8;181.2;0;57.76606224;49.554
26.01.2018;20181;2018;1;68.98;55.9288;774;40.8;181.2;0;57.18463448;49.254
29.01.2018;20181;2018;1;67.31;55.9288;775;40.8;181.2;0;56.21365011;48.753
30.01.2018;20181;2018;1;66.48;56.2908;776;40.8;181.2;0;55.73106506;48.504
31.01.2018;20181;2018;1;66.67;56.2914;777;40.8;181.2;0;55.84153634;48.561
01.02.2018;20182;2018;2;67;56.184;778;40.8;295.7;0;40.59291245;48.66
02.02.2018;20182;2018;2;65.85;56.2613;779;40.8;295.7;0;40.60200217;48.315
05.02.2018;20182;2018;2;66.09;56.2613;780;40.8;295.7;0;40.60010519;48.387
06.02.2018;20182;2018;2;65.15;56.6278;781;40.8;295.7;0;40.60753504;48.105
07.02.2018;20182;2018;2;63.89;57.2196;782;40.8;295.7;0;40.61749422;47.727
08.02.2018;20182;2018;2;62.16;56.9533;783;40.8;295.7;0;40.63116832;47.208
09.02.2018;20182;2018;2;60.94;57.6736;784;40.8;295.7;0;40.64081133;46.842
12.02.2018;20182;2018;2;60.05;57.6736;785;40.8;295.7;0;40.64784598;46.575
13.02.2018;20182;2018;2;59.79;58.0171;786;40.8;295.7;0;40.64990105;46.497
14.02.2018;20182;2018;2;59.99;57.7701;787;40.8;295.7;0;40.64832023;46.557
15.02.2018;20182;2018;2;60.41;57.5899;788;40.8;295.7;0;40.6450005;46.683
16.02.2018;20182;2018;2;62;56.5918;789;40.8;295.7;0;40.63243298;47.16
19.02.2018;20182;2018;2;62.65;56.5918;790;40.8;295.7;0;40.62729531;47.355
20.02.2018;20182;2018;2;62.18;56.3438;791;40.8;295.7;0;40.63101024;47.214
21.02.2018;20182;2018;2;62.31;56.5201;792;40.8;295.7;0;40.6299827;47.253
22.02.2018;20182;2018;2;63.62;56.6537;793;40.8;295.7;0;40.61962833;47.646
23.02.2018;20182;2018;2;64.54;56.7608;794;40.8;295.7;0;40.61235655;47.922
26.02.2018;20182;2018;2;65.71;56.7608;795;40.8;295.7;0;40.60310875;48.273
27.02.2018;20182;2018;2;65.34;55.9208;796;40.8;295.7;0;40.60603326;48.162
28.02.2018;20182;2018;2;63.83;55.6717;797;40.8;295.7;0;40.61796846;47.709
01.03.2018;20183;2018;3;61.98;56.3742;798;40.8;223.4;0;46.98502412;47.154
02.03.2018;20183;2018;3;61.81;56.4334;799;40.8;223.4;0;46.93538039;47.103
05.03.2018;20183;2018;3;63.13;56.4334;800;40.8;223.4;0;47.32084932;47.499
06.03.2018;20183;2018;3;63.02;57.1;801;40.8;223.4;0;47.28872691;47.466
07.03.2018;20183;2018;3;62.39;56.5041;802;40.8;223.4;0;47.1047531;47.277
08.03.2018;20183;2018;3;61.17;56.8011;803;40.8;223.4;0;46.74848637;46.911
09.03.2018;20183;2018;3;62.49;56.8011;804;40.8;223.4;0;47.13395529;47.307
12.03.2018;20183;2018;3;61.83;56.8011;805;40.8;223.4;0;46.94122083;47.109
13.03.2018;20183;2018;3;61.5;56.6122;806;40.8;223.4;0;46.8448536;47.01
14.03.2018;20183;2018;3;60.91;56.9359;807;40.8;223.4;0;46.67256067;46.833
15.03.2018;20183;2018;3;60.97;56.9372;808;40.8;223.4;0;46.69008199;46.851
16.03.2018;20183;2018;3;61.98;57.0188;809;40.8;223.4;0;46.98502412;47.154
19.03.2018;20183;2018;3;62.12;57.0188;810;40.8;223.4;0;47.02590719;47.196
20.03.2018;20183;2018;3;63.3;57.5521;811;40.8;223.4;0;47.37049304;47.55
21.03.2018;20183;2018;3;65.45;57.7033;812;40.8;223.4;0;47.99834016;48.195
22.03.2018;20183;2018;3;67.23;57.4954;813;40.8;223.4;0;48.51813916;48.729
23.03.2018;20183;2018;3;67.48;56.8391;814;40.8;223.4;0;48.59114464;48.804
26.03.2018;20183;2018;3;67.46;56.8391;815;40.8;223.4;0;48.5853042;48.798
27.03.2018;20183;2018;3;67.28;57.0039;816;40.8;223.4;0;48.53274026;48.744
28.03.2018;20183;2018;3;66.78;57.1747;817;40.8;223.4;0;48.3867293;48.594
29.03.2018;20183;2018;3;67.67;57.5598;818;40.8;223.4;0;48.6466288;48.861
03.04.2018;20184;2018;4;65.74;57.285;819;40.8;197.7;0;55.13775262;48.282
04.04.2018;20184;2018;4;63.74;57.5375;820;40.8;197.7;0;53.98797294;47.682
05.04.2018;20184;2018;4;64.24;57.7646;821;40.8;197.7;0;54.27541786;47.832
06.04.2018;20184;2018;4;64.66;57.5796;822;40.8;197.7;0;54.51687159;47.958
09.04.2018;20184;2018;4;66.09;57.5796;823;40.8;197.7;0;55.33896406;48.387
10.04.2018;20184;2018;4;68.2;58.5714;824;40.8;197.7;0;56.55198163;49.02
11.04.2018;20184;2018;4;70.54;62.3699;825;40.8;197.7;0;57.89722385;49.722
12.04.2018;20184;2018;4;68.64;64.0626;826;40.8;197.7;0;56.80493316;49.152
13.04.2018;20184;2018;4;70.38;62.0659;827;40.8;197.7;0;57.80524148;49.674
16.04.2018;20184;2018;4;69.25;62.0659;828;40.8;197.7;0;57.15561596;49.335
17.04.2018;20184;2018;4;69.16;62.2794;829;40.8;197.7;0;57.10387587;49.308
18.04.2018;20184;2018;4;71.33;61.1454;830;40.8;197.7;0;58.35138683;49.959
19.04.2018;20184;2018;4;72.45;61.5539;831;40.8;197.7;0;58.99526345;50.295
20.04.2018;20184;2018;4;72.22;60.8583;832;40.8;197.7;0;58.86303879;50.226
23.04.2018;20184;2018;4;72.29;60.8583;833;40.8;197.7;0;58.90328108;50.247
24.04.2018;20184;2018;4;73.46;61.7655;834;40.8;197.7;0;59.57590219;50.598
25.04.2018;20184;2018;4;71.39;61.6644;835;40.8;197.7;0;58.38588022;49.977
26.04.2018;20184;2018;4;72.64;61.7494;836;40.8;197.7;0;59.10449252;50.352
27.04.2018;20184;2018;4;72.58;62.6027;837;40.8;197.7;0;59.06999913;50.334
30.04.2018;20184;2018;4;73.17;62.6027;838;40.8;197.7;0;59.40918413;50.511
01.05.2018;20185;2018;5;72.1;62.6027;839;40.8;334.3;0;51.5506055;50.19
02.05.2018;20185;2018;5;70.39;62.6027;840;40.8;334.3;0;50.9632721;49.677
03.05.2018;20185;2018;5;70.7;62.6027;841;40.8;334.3;0;51.06974775;49.77
04.05.2018;20185;2018;5;72;63.486;842;40.8;334.3;0;51.51625852;50.16
08.05.2018;20185;2018;5;71.66;62.7148;843;40.8;334.3;0;51.39947878;50.058
09.05.2018;20185;2018;5;75.1;63.0066;844;40.8;334.3;0;52.58101497;51.09
10.05.2018;20185;2018;5;75.54;63.0066;845;40.8;334.3;0;52.7321417;51.222
11.05.2018;20185;2018;5;75.32;62.5229;846;40.8;334.3;0;52.65657833;51.156
14.05.2018;20185;2018;5;76.12;62.5229;847;40.8;334.3;0;52.93135419;51.396
15.05.2018;20185;2018;5;76.89;61.7684;848;40.8;334.3;0;53.19582596;51.627
16.05.2018;20185;2018;5;76.84;61.9164;849;40.8;334.3;0;53.17865247;51.612
17.05.2018;20185;2018;5;79.04;62.3033;850;40.8;334.3;0;53.93428608;52.272
18.05.2018;20185;2018;5;77.43;61.8215;851;40.8;334.3;0;53.38129966;51.789
21.05.2018;20185;2018;5;77.39;61.8215;852;40.8;334.3;0;53.36756087;51.777
22.05.2018;20185;2018;5;79.47;62.5327;853;40.8;334.3;0;54.08197811;52.401
23.05.2018;20185;2018;5;77.94;61.261;854;40.8;334.3;0;53.55646927;51.942
24.05.2018;20185;2018;5;78.15;61.5945;855;40.8;334.3;0;53.62859794;52.005
25.05.2018;20185;2018;5;75.9;61.409;856;40.8;334.3;0;52.85579083;51.33
28.05.2018;20185;2018;5;75.9;61.409;857;40.8;334.3;0;52.85579083;51.33
29.05.2018;20185;2018;5;73.81;62.271;858;40.8;334.3;0;52.1379389;50.703
30.05.2018;20185;2018;5;75.19;62.642;859;40.8;334.3;0;52.61192726;51.117
31.05.2018;20185;2018;5;75.75;62.5937;860;40.8;334.3;0;52.80427036;51.285
01.06.2018;20186;2018;6;73.89;62.0188;861;40.8;360.9;0;49.81301347;50.727
04.06.2018;20186;2018;6;73.01;62.0188;862;40.8;360.9;0;49.57332015;50.463
05.06.2018;20186;2018;6;72.51;61.929;863;40.8;360.9;0;49.43713077;50.313
06.06.2018;20186;2018;6;72.48;61.9822;864;40.8;360.9;0;49.4289594;50.304
07.06.2018;20186;2018;6;75.03;62.0064;865;40.8;360.9;0;50.12352526;51.069
08.06.2018;20186;2018;6;74.71;61.8125;866;40.8;360.9;0;50.03636406;50.973
11.06.2018;20186;2018;6;74.08;61.8125;867;40.8;360.9;0;49.86476543;50.784
12.06.2018;20186;2018;6;74.11;61.8125;868;40.8;360.9;0;49.8729368;50.793
13.06.2018;20186;2018;6;74.32;61.8125;869;40.8;360.9;0;49.93013634;50.856
14.06.2018;20186;2018;6;74.02;63.1164;870;40.8;360.9;0;49.84842271;50.766
15.06.2018;20186;2018;6;71.27;62.2511;871;40.8;360.9;0;49.09938109;49.941
18.06.2018;20186;2018;6;74.12;62.2511;872;40.8;360.9;0;49.87566058;50.796
19.06.2018;20186;2018;6;74.17;63.4838;873;40.8;360.9;0;49.88927952;50.811
20.06.2018;20186;2018;6;73.55;64.0683;874;40.8;360.9;0;49.72040469;50.625
21.06.2018;20186;2018;6;72.17;63.6175;875;40.8;360.9;0;49.34452198;50.211
22.06.2018;20186;2018;6;72.67;63.7873;876;40.8;360.9;0;49.48071137;50.361
25.06.2018;20186;2018;6;71.82;63.7873;877;40.8;360.9;0;49.24918942;50.106
26.06.2018;20186;2018;6;72.58;62.9497;878;40.8;360.9;0;49.45619728;50.334
27.06.2018;20186;2018;6;75.09;62.7908;879;40.8;360.9;0;50.13986799;51.087
28.06.2018;20186;2018;6;75.26;63.1359;880;40.8;360.9;0;50.18617238;51.138
29.06.2018;20186;2018;6;76.44;63.291;881;40.8;360.9;0;50.50757933;51.492
02.07.2018;20187;2018;7;75.71;63.291;882;40.8;368.6;0;49.11849236;51.273
03.07.2018;20187;2018;7;74.87;63.1394;883;40.8;368.6;0;48.91833385;51.021
04.07.2018;20187;2018;7;75.94;63.2194;884;40.8;368.6;0;49.17329767;51.342
05.07.2018;20187;2018;7;76.04;63.2267;885;40.8;368.6;0;49.19712606;51.372
06.07.2018;20187;2018;7;73.43;63.2604;886;40.8;368.6;0;48.57520497;50.589
09.07.2018;20187;2018;7;75.53;63.2604;887;40.8;368.6;0;49.07560125;51.219
10.07.2018;20187;2018;7;76.25;62.8338;888;40.8;368.6;0;49.24716569;51.435
11.07.2018;20187;2018;7;73.8;62.4442;889;40.8;368.6;0;48.66337003;50.7
12.07.2018;20187;2018;7;70.56;62.098;890;40.8;368.6;0;47.89133007;49.728
13.07.2018;20187;2018;7;72.56;62.2062;891;40.8;368.6;0;48.36789795;50.328
16.07.2018;20187;2018;7;69.48;62.2062;892;40.8;368.6;0;47.63398341;49.404
17.07.2018;20187;2018;7;69.32;62.2556;893;40.8;368.6;0;47.59585798;49.356
18.07.2018;20187;2018;7;68.97;62.4352;894;40.8;368.6;0;47.5124586;49.251
19.07.2018;20187;2018;7;70.39;62.9006;895;40.8;368.6;0;47.8508218;49.677
20.07.2018;20187;2018;7;70.49;63.2746;896;40.8;368.6;0;47.87465019;49.707
23.07.2018;20187;2018;7;71.95;63.2746;897;40.8;368.6;0;48.22254474;50.145
24.07.2018;20187;2018;7;72.08;63.1957;898;40.8;368.6;0;48.25352166;50.184
25.07.2018;20187;2018;7;72.22;62.9235;899;40.8;368.6;0;48.28688141;50.226
26.07.2018;20187;2018;7;73.06;63.0836;900;40.8;368.6;0;48.48703992;50.478
27.07.2018;20187;2018;7;73.39;62.9471;901;40.8;368.6;0;48.56567362;50.577
30.07.2018;20187;2018;7;73.59;62.9471;902;40.8;368.6;0;48.61333041;50.637
31.07.2018;20187;2018;7;72.76;62.7805;903;40.8;368.6;0;48.41555473;50.388
01.08.2018;20188;2018;8;70.88;62.3497;904;40.8;179.6;0;60.1676721;49.824
02.08.2018;20188;2018;8;71.55;62.559;905;40.8;179.6;0;60.59906639;50.025
03.08.2018;20188;2018;8;71.08;63.1358;906;40.8;179.6;0;60.29644652;49.884
06.08.2018;20188;2018;8;71.06;63.1358;907;40.8;179.6;0;60.28356908;49.878
07.08.2018;20188;2018;8;70.86;63.4975;908;40.8;179.6;0;60.15479466;49.818
08.08.2018;20188;2018;8;69.26;63.5425;909;40.8;179.6;0;59.12459934;49.338
09.08.2018;20188;2018;8;69.1;63.595;910;40.8;179.6;0;59.0215798;49.29
10.08.2018;20188;2018;8;69.55;66.2856;911;40.8;179.6;0;59.31132224;49.425
13.08.2018;20188;2018;8;69.17;66.2856;912;40.8;179.6;0;59.06665085;49.311
14.08.2018;20188;2018;8;69.32;68.2234;913;40.8;179.6;0;59.16323166;49.356
15.08.2018;20188;2018;8;66.93;66.7535;914;40.8;179.6;0;57.62437739;48.639
16.08.2018;20188;2018;8;67.76;66.3772;915;40.8;179.6;0;58.15879122;48.888
17.08.2018;20188;2018;8;68.69;66.8932;916;40.8;179.6;0;58.75759225;49.167
20.08.2018;20188;2018;8;69.66;66.8932;917;40.8;179.6;0;59.38214817;49.458
21.08.2018;20188;2018;8;70.2;67.1807;918;40.8;179.6;0;59.72983909;49.62
22.08.2018;20188;2018;8;71.51;67.1783;919;40.8;179.6;0;60.57331151;50.013
23.08.2018;20188;2018;8;72.28;67.6163;920;40.8;179.6;0;61.06909301;50.244
24.08.2018;20188;2018;8;73.41;68.5259;921;40.8;179.6;0;61.79666846;50.583
28.08.2018;20188;2018;8;75.76;67.3963;922;40.8;179.6;0;63.30976784;51.288
29.08.2018;20188;2018;8;75.56;67.3911;923;40.8;179.6;0;63.18099343;51.228
30.08.2018;20188;2018;8;77;68.1451;924;40.8;179.6;0;64.10816922;51.66
31.08.2018;20188;2018;8;76.89;68.0821;925;40.8;179.6;0;64.03734329;51.627
03.09.2018;20189;2018;9;77.91;68.0821;926;40.8;0;0;77.91;77.91
04.09.2018;20189;2018;9;77.61;67.7443;927;40.8;0;0;77.61;77.61
05.09.2018;20189;2018;9;76.78;68.2737;928;40.8;0;0;76.78;76.78
06.09.2018;20189;2018;9;75.77;68.4628;929;40.8;0;0;75.77;75.77
07.09.2018;20189;2018;9;75.65;68.2505;930;40.8;0;0;75.65;75.65
10.09.2018;20189;2018;9;76.87;68.2505;931;40.8;0;0;76.87;76.87
11.09.2018;20189;2018;9;77.77;69.8685;932;40.8;0;0;77.77;77.77
12.09.2018;20189;2018;9;79.57;69.9744;933;40.8;0;0;79.57;79.57
13.09.2018;20189;2018;9;77.21;69.5728;934;40.8;0;0;77.21;77.21
14.09.2018;20189;2018;9;77.52;68.637;935;40.8;0;0;77.52;77.52
17.09.2018;20189;2018;9;78.17;68.637;936;40.8;0;0;78.17;78.17
18.09.2018;20189;2018;9;79.2;68.1958;937;40.8;0;0;79.2;79.2
19.09.2018;20189;2018;9;79.38;67.7519;938;40.8;0;0;79.38;79.38
20.09.2018;20189;2018;9;78.96;67.0098;939;40.8;0;0;78.96;78.96
21.09.2018;20189;2018;9;78.85;66.4725;940;40.8;0;0;78.85;78.85
24.09.2018;20189;2018;9;80.24;66.4725;941;40.8;0;0;80.24;80.24
25.09.2018;20189;2018;9;81.56;66.1594;942;40.8;0;0;81.56;81.56
26.09.2018;20189;2018;9;81.22;65.8244;943;40.8;0;0;81.22;81.22
27.09.2018;20189;2018;9;80.89;65.7585;944;40.8;0;0;80.89;80.89
28.09.2018;20189;2018;9;82.07;65.8355;945;40.8;0;0;82.07;82.07
01.10.2018;201810;2018;10;84.19;65.8355;946;40.8;0;0;84.19;84.19
02.10.2018;201810;2018;10;84.68;65.5745;947;40.8;0;0;84.68;84.68
03.10.2018;201810;2018;10;84.5;65.2221;948;40.8;0;0;84.5;84.5
04.10.2018;201810;2018;10;85.12;65.4244;949;40.8;0;0;85.12;85.12
05.10.2018;201810;2018;10;84.17;66.2115;950;40.8;0;0;84.17;84.17
08.10.2018;201810;2018;10;83.27;66.2115;951;40.8;0;0;83.27;83.27
09.10.2018;201810;2018;10;84.21;66.9685;952;40.8;0;0;84.21;84.21
10.10.2018;201810;2018;10;82.87;66.4032;953;40.8;0;0;82.87;82.87
11.10.2018;201810;2018;10;80.4;66.1832;954;40.8;0;0;80.4;80.4
12.10.2018;201810;2018;10;79.91;66.7727;955;40.8;0;0;79.91;79.91
15.10.2018;201810;2018;10;80.11;66.7727;956;40.8;0;0;80.11;80.11
16.10.2018;201810;2018;10;79.73;65.7508;957;40.8;0;0;79.73;79.73
17.10.2018;201810;2018;10;79.11;65.5305;958;40.8;0;0;79.11;79.11
18.10.2018;201810;2018;10;79.5;65.4026;959;40.8;0;0;79.5;79.5
19.10.2018;201810;2018;10;79.58;65.7238;960;40.8;0;0;79.58;79.58
22.10.2018;201810;2018;10;79.05;65.7238;961;40.8;0;0;79.05;79.05
23.10.2018;201810;2018;10;77.12;65.3065;962;40.8;0;0;77.12;77.12
24.10.2018;201810;2018;10;75.79;65.3101;963;40.8;0;0;75.79;75.79
25.10.2018;201810;2018;10;75.75;65.6299;964;40.8;0;0;75.75;75.75
26.10.2018;201810;2018;10;75.85;65.7476;965;40.8;0;0;75.85;75.85
29.10.2018;201810;2018;10;76.01;65.7476;966;40.8;0;0;76.01;76.01
30.10.2018;201810;2018;10;74.13;65.8129;967;40.8;0;0;74.13;74.13
31.10.2018;201810;2018;10;73.29;65.7742;968;40.8;0;0;73.29;73.29
01.11.2018;201811;2018;11;69.7;65.5962;969;40.8;0;0;69.7;69.7
02.11.2018;201811;2018;11;69.56;65.6517;970;40.8;0;0;69.56;69.56
05.11.2018;201811;2018;11;71.88;65.6517;971;40.8;0;0;71.88;71.88
06.11.2018;201811;2018;11;69.84;65.6517;972;40.8;0;0;69.84;69.84
07.11.2018;201811;2018;11;69.3;65.9912;973;40.8;0;0;69.3;69.3
08.11.2018;201811;2018;11;68.49;66.0918;974;40.8;0;0;68.49;68.49
09.11.2018;201811;2018;11;68.21;66.2155;975;40.8;0;0;68.21;68.21
12.11.2018;201811;2018;11;69.01;66.2155;976;40.8;0;0;69.01;69.01
13.11.2018;201811;2018;11;64.65;67.5238;977;40.8;0;0;64.65;64.65
14.11.2018;201811;2018;11;64.48;67.6812;978;40.8;0;0;64.48;64.48
15.11.2018;201811;2018;11;65.21;67.9975;979;40.8;0;0;65.21;65.21
16.11.2018;201811;2018;11;65.49;66.6159;980;40.8;0;0;65.49;65.49
19.11.2018;201811;2018;11;64.34;66.6159;981;40.8;0;0;64.34;64.34
20.11.2018;201811;2018;11;61.7;66.0081;982;40.8;0;0;61.7;61.7
21.11.2018;201811;2018;11;61.85;65.5871;983;40.8;0;0;61.85;61.85
22.11.2018;201811;2018;11;61.31;65.9485;984;40.8;0;0;61.31;61.31
23.11.2018;201811;2018;11;57.89;65.6067;985;40.8;0;0;57.89;57.89
26.11.2018;201811;2018;11;59.9;65.6067;986;40.8;0;0;59.9;59.9
27.11.2018;201811;2018;11;59.78;66.5072;987;40.8;0;0;59.78;59.78
28.11.2018;201811;2018;11;58.17;66.78;988;40.8;0;0;58.17;58.17
29.11.2018;201811;2018;11;58.49;66.9436;989;40.8;0;0;58.49;58.49
30.11.2018;201811;2018;11;57.91;66.6342;990;40.8;0;0;57.91;57.91
03.12.2018;201812;2018;12;60.37;66.6342;991;40.8;0;0;60.37;60.37
04.12.2018;201812;2018;12;61.42;66.2921;992;40.8;0;0;61.42;61.42
05.12.2018;201812;2018;12;61.6;66.4467;993;40.8;0;0;61.6;61.6
06.12.2018;201812;2018;12;57.78;66.8242;994;40.8;0;0;57.78;57.78
07.12.2018;201812;2018;12;61.66;66.7377;995;40.8;0;0;61.66;61.66
10.12.2018;201812;2018;12;60.24;66.7377;996;40.8;0;0;60.24;60.24
11.12.2018;201812;2018;12;59.68;66.2416;997;40.8;0;0;59.68;59.68
12.12.2018;201812;2018;12;59.89;66.5022;998;40.8;0;0;59.89;59.89
13.12.2018;201812;2018;12;58.98;66.4225;999;40.8;0;0;58.98;58.98
